id	gene	ortho_gene	score
485058	AT4G33800.1	GRMZM2G127635_T01	1
484270	AT4G33865.1	GRMZM2G060373_T02	1
484270	AT4G33865.1	GRMZM2G305154_T01	1
484270	AT4G33865.1	GRMZM2G165619_T03	1
484270	AT4G33865.1	GRMZM2G060373_T01	1
483318	AT4G33890.1	GRMZM2G061629_T01	1
483318	AT4G33890.1	GRMZM2G139328_T02	0.531
483318	AT4G33890.1	GRMZM2G139328_T01	0.529
482157	AT4G33905.1	GRMZM2G166537_T01	1
480181	AT4G33910.1	GRMZM2G348578_T01	1
479067	AT4G33920.1	GRMZM2G050512_T01	1
479067	AT4G33920.1	GRMZM2G377904_T01	0.712
483446	AT4G33925.1	GRMZM2G008665_T01	1
484256	AT4G33940.1	GRMZM2G170137_T04	1
477331	AT4G33950.1	GRMZM2G066867_T01	1
477331	AT4G33950.1	GRMZM2G081915_T01	0.709
477331	AT4G33950.1	GRMZM2G081915_T02	0.658
476383	AT4G33990.1	GRMZM2G340279_T01	1
481038	AT4G34000.1	GRMZM2G157722_T01	1
481038	AT4G34000.1	GRMZM2G478417_T01	1
481038	AT4G34000.1	GRMZM2G157722_T02	0.93
481038	AT4G34000.1	GRMZM2G478417_T02	0.796
481038	AT4G34000.1	GRMZM2G157722_T03	0.701
479439	AT4G34020.1	GRMZM2G117189_T02	1
476039	AT4G34030.1	GRMZM2G702490_T02	1
482175	AT4G34040.1	GRMZM2G174926_T01	1
482175	AT4G34040.1	GRMZM2G120136_T01	0.692
479315	AT4G34050.1	GRMZM2G127948_T01	1
479315	AT4G34050.1	GRMZM2G099363_T02	0.635
479315	AT4G34050.1	GRMZM2G127948_T05	0.482
479315	AT4G34050.1	GRMZM2G099363_T01	0.424
479673	AT4G34090.1	GRMZM2G110258_T01	1
479673	AT4G34090.1	GRMZM2G110258_T03	0.749
479673	AT4G34090.1	GRMZM2G110258_T02	0.681
475128	AT4G34100.1	GRMZM2G051792_T01	1
476127	AT4G34110.1	GRMZM2G102829_T01	1
476127	AT4G34110.1	GRMZM2G102829_T02	0.961
482310	AT4G34120.1	GRMZM2G090675_T01	1
482310	AT4G34120.1	GRMZM2G090675_T02	0.629
481936	AT4G34140.1	GRMZM2G150941_T02	1
481936	AT4G34140.1	GRMZM2G150941_T01	0.664
482344	AT4G34150.1	GRMZM2G704277_T02	1
482344	AT4G34150.1	GRMZM2G704277_T01	0.286
480665	AT4G34180.1	GRMZM2G061702_T01	1
480665	AT4G34180.1	GRMZM2G061702_T02	0.307
484575	AT4G34190.1	GRMZM2G080355_T01	1
475836	AT4G34200.1	GRMZM2G081886_T01	1
475836	AT4G34200.1	GRMZM2G009323_T01	0.647
481788	AT4G34215.1	AC194365.3_FGT002	0.403
481788	AT4G34215.1	GRMZM2G159678_T02	1
481788	AT4G34215.1	GRMZM2G159678_T01	0.398
477899	AT4G34230.1	GRMZM2G110175_T01	1
477256	AT4G34240.1	GRMZM2G118800_T01	1
477256	AT4G34240.1	GRMZM2G060800_T01	1
477256	AT4G34240.1	GRMZM2G060800_T02	0.64
476733	AT4G34260.1	GRMZM2G019673_T01	1
476733	AT4G34260.1	GRMZM2G019673_T03	0.509
485165	AT4G34265.1	GRMZM2G098084_T02	1
485165	AT4G34265.1	GRMZM2G098084_T05	1
485165	AT4G34265.1	GRMZM2G098084_T01	0.849
485165	AT4G34265.1	GRMZM2G098084_T04	0.835
485165	AT4G34265.1	GRMZM2G098084_T03	0.835
485165	AT4G34265.1	GRMZM2G146599_T01	0.597
485165	AT4G34265.1	GRMZM2G146599_T03	0.583
485165	AT4G34265.1	GRMZM2G146599_T04	0.583
485165	AT4G34265.1	GRMZM2G146599_T02	0.583
485165	AT4G34265.1	GRMZM2G405385_T01	0.252
480507	AT4G34270.1	GRMZM2G095185_T03	1
480507	AT4G34270.1	GRMZM2G095185_T02	0.347
484137	AT4G34290.1	GRMZM2G077088_T02	1
475298	AT4G34310.1	GRMZM2G113351_T01	1
483101	AT4G34340.1	GRMZM2G308219_T01	1
483101	AT4G34340.1	GRMZM2G151717_T01	0.756
483101	AT4G34340.1	GRMZM2G119248_T01	0.731
476695	AT4G34350.1	GRMZM2G027059_T01	1
481172	AT4G34360.1	GRMZM2G109032_T01	1
476472	AT4G34370.1	GRMZM2G153611_T01	1
484993	AT4G34400.1	GRMZM2G001048_T02	1
484993	AT4G34400.1	GRMZM2G001048_T01	0.999
483658	AT4G34410.1	GRMZM2G369472_T01	1
477940	AT4G34430.1	GRMZM2G047038_T01	1
475134	AT4G34450.1	GRMZM2G036034_T01	1
475134	AT4G34450.1	GRMZM2G178618_T01	0.909
479410	AT4G34460.1	GRMZM2G045314_T01	1
478043	AT4G34480.1	GRMZM2G046101_T02	1
477185	AT4G34490.1	GRMZM2G150166_T01	1
477185	AT4G34490.1	GRMZM2G096596_T01	0.859
478468	AT4G34500.1	GRMZM2G478876_T02	1
478468	AT4G34500.1	GRMZM2G043470_T01	0.696
480109	AT4G34540.1	GRMZM2G347767_T01	1
480109	AT4G34540.1	GRMZM2G347767_T02	1
480109	AT4G34540.1	GRMZM2G347767_T04	0.888
480109	AT4G34540.1	GRMZM2G347767_T03	0.562
482978	AT4G34555.1	GRMZM2G139349_T01	1
482978	AT4G34555.1	GRMZM2G084868_T02	0.737
482978	AT4G34555.1	GRMZM2G057608_T04	0.684
482978	AT4G34555.1	GRMZM2G057608_T01	0.684
485101	AT4G34560.1	GRMZM2G321778_T01	1
480222	AT4G34610.1	GRMZM2G011588_T03	0.407
480222	AT4G34610.1	GRMZM2G099319_T01	1
480222	AT4G34610.1	GRMZM2G011588_T01	0.407
480222	AT4G34610.1	GRMZM2G148098_T01	0.402
477773	AT4G34640.1	GRMZM2G108225_T01	1
477773	AT4G34640.1	GRMZM2G108225_T02	1
477773	AT4G34640.1	GRMZM2G029396_T01	0.815
478268	AT4G34660.1	GRMZM2G123624_T01	1
478268	AT4G34660.1	GRMZM2G123624_T03	0.922
478268	AT4G34660.1	GRMZM2G002859_T02	0.896
478268	AT4G34660.1	GRMZM2G123624_T02	0.798
479358	AT4G34670.1	GRMZM2G030915_T03	1
479358	AT4G34670.1	GRMZM2G030915_T02	1
479358	AT4G34670.1	GRMZM2G030915_T04	1
479358	AT4G34670.1	GRMZM2G030915_T01	1
479358	AT4G34670.1	GRMZM2G030915_T08	1
479358	AT4G34670.1	GRMZM2G145258_T01	0.976
479358	AT4G34670.1	GRMZM2G030915_T05	0.614
483222	AT4G34700.1	GRMZM2G115621_T01	1
483222	AT4G34700.1	GRMZM2G115621_T03	0.6
475985	AT4G34710.1	GRMZM2G396553_T01	1
481153	AT4G34720.1	GRMZM2G177005_T01	1
481153	AT4G34720.1	AC216067.3_FGT002	1
481153	AT4G34720.1	GRMZM2G101020_T01	0.75
482180	AT4G34730.1	GRMZM2G115156_T01	1
477332	AT4G34740.1	AC188838.3_FGT005	1
477332	AT4G34740.1	GRMZM2G018238_T01	0.858
477332	AT4G34740.1	GRMZM2G339699_T01	0.551
484052	AT4G34750.1	GRMZM2G442000_T01	1
484052	AT4G34750.1	GRMZM2G365162_T01	0.624
484312	AT4G34760.1	GRMZM2G015049_T01	1
484312	AT4G34760.1	GRMZM2G144421_T01	0.539
478215	AT4G34850.1	GRMZM2G108894_T02	1
478215	AT4G34850.1	GRMZM2G108894_T01	1
478215	AT4G34850.1	GRMZM2G108894_T03	1
476903	AT4G34910.1	GRMZM2G129554_T02	1
476094	AT4G34940.1	GRMZM2G163242_T01	1
476094	AT4G34940.1	GRMZM2G133282_T01	0.852
479016	AT4G34950.1	GRMZM2G154460_T01	1
479016	AT4G34950.1	GRMZM2G338672_T01	0.533
481209	AT4G34960.1	GRMZM2G158237_T02	1
475624	AT4G34980.1	GRMZM2G147942_T01	1
478975	AT4G35000.1	GRMZM2G460406_T01	1
475811	AT4G35010.1	GRMZM2G071883_T01	1
475811	AT4G35010.1	GRMZM2G175779_T01	0.855
475811	AT4G35010.1	GRMZM2G175779_T02	0.521
475811	AT4G35010.1	GRMZM2G386824_T01	0.254
482447	AT4G35040.1	GRMZM2G000171_T05	1
482447	AT4G35040.1	GRMZM2G000171_T03	1
482447	AT4G35040.1	GRMZM2G000171_T04	1
482447	AT4G35040.1	GRMZM2G000171_T01	1
482447	AT4G35040.1	GRMZM2G000171_T02	1
482447	AT4G35040.1	GRMZM2G055413_T07	0.756
482447	AT4G35040.1	GRMZM2G055413_T04	0.756
482447	AT4G35040.1	GRMZM2G055413_T01	0.756
482447	AT4G35040.1	GRMZM2G055413_T06	0.756
482447	AT4G35040.1	GRMZM2G055413_T03	0.756
482447	AT4G35040.1	GRMZM2G055413_T05	0.756
482447	AT4G35040.1	GRMZM2G055413_T02	0.756
475776	AT4G35090.1	GRMZM2G088212_T01	1
478518	AT4G35130.1	GRMZM2G176523_T01	1
481131	AT4G35190.1	GRMZM2G019363_T02	1
481131	AT4G35190.1	GRMZM2G019363_T01	0.284
480665	AT4G35220.1	GRMZM2G061702_T01	1
480665	AT4G35220.1	GRMZM2G061702_T02	0.307
476238	AT4G35230.1	GRMZM2G127050_T01	1
476238	AT4G35230.1	GRMZM2G099598_T01	0.754
476238	AT4G35230.1	GRMZM2G127050_T02	0.354
478173	AT4G35240.1	GRMZM2G046143_T02	1
478173	AT4G35240.1	GRMZM2G046143_T01	0.919
477417	AT4G35250.1	GRMZM2G143917_T01	1
477393	AT4G35260.1	GRMZM2G025366_T01	1
477393	AT4G35260.1	GRMZM2G025366_T02	0.902
475477	AT4G35300.1	GRMZM2G083173_T01	1
475477	AT4G35300.1	GRMZM2G083173_T02	1
475960	AT4G35310.1	GRMZM2G321239_T01	1
475960	AT4G35310.1	GRMZM2G081310_T01	1
475960	AT4G35310.1	GRMZM2G314396_T01	0.718
484753	AT4G35320.1	GRMZM2G180920_T01	1
484753	AT4G35320.1	GRMZM2G365298_T01	0.498
479305	AT4G35335.1	AC214266.3_FGT002	1
478808	AT4G35350.1	GRMZM2G367701_T01	1
477541	AT4G35360.1	GRMZM2G151414_T02	1
477541	AT4G35360.1	GRMZM2G151414_T01	1
479415	AT4G35420.1	GRMZM2G004683_T01	1
476904	AT4G35440.1	GRMZM2G333833_T01	1
479839	AT4G35450.1	GRMZM2G471926_T03	1
477589	AT4G35470.1	GRMZM2G055992_T01	1
482374	AT4G35490.1	GRMZM2G027232_T01	1
482374	AT4G35490.1	GRMZM2G027232_T02	1
482374	AT4G35490.1	GRMZM2G027232_T03	1
477440	AT4G35500.1	GRMZM2G052434_T01	1
477440	AT4G35500.1	GRMZM2G162086_T01	0.793
477440	AT4G35500.1	GRMZM2G162086_T02	0.787
484773	AT4G35510.1	GRMZM2G145112_T01	1
484773	AT4G35510.1	GRMZM2G145112_T02	1
483828	AT4G35530.1	GRMZM2G313509_T01	1
483828	AT4G35530.1	GRMZM2G047815_T02	0.342
483828	AT4G35530.1	GRMZM2G047815_T01	0.342
483828	AT4G35530.1	GRMZM2G047815_T03	0.342
483828	AT4G35530.1	GRMZM2G047815_T04	0.342
482658	AT4G35540.1	GRMZM2G398135_T01	1
482608	AT4G35550.1	GRMZM2G038252_T01	1
482608	AT4G35550.1	GRMZM2G069274_T01	1
482608	AT4G35550.1	GRMZM2G069274_T02	1
482608	AT4G35550.1	GRMZM2G038252_T02	1
482608	AT4G35550.1	AC218972.3_FGT005	0.512
476464	AT4G35560.1	GRMZM2G176647_T01	1
482133	AT4G35580.1	GRMZM2G003715_T01	1
482133	AT4G35580.1	GRMZM2G003715_T02	0.72
482133	AT4G35580.1	GRMZM2G003715_T03	0.703
483666	AT4G35590.1	GRMZM2G057131_T01	1
483666	AT4G35590.1	GRMZM2G057131_T02	0.925
483666	AT4G35590.1	GRMZM2G057131_T04	0.544
483666	AT4G35590.1	GRMZM2G057131_T03	0.473
478197	AT4G35630.1	GRMZM2G300801_T01	1
485157	AT4G35690.1	GRMZM2G329146_T01	1
485157	AT4G35720.1	GRMZM2G329146_T01	1
480574	AT4G35730.1	GRMZM2G012413_T01	1
482779	AT4G35750.1	GRMZM2G112247_T01	1
483631	AT4G35770.1	GRMZM2G048085_T01	1
483631	AT4G35770.1	GRMZM2G048085_T04	1
475340	AT4G35790.1	GRMZM2G140811_T01	1
475340	AT4G35790.1	GRMZM2G108912_T01	0.813
475095	AT4G35830.1	GRMZM2G171707_T01	1
478559	AT4G35850.1	GRMZM2G011491_T01	1
478559	AT4G35850.1	GRMZM2G011491_T02	0.67
475615	AT4G35870.1	GRMZM2G059891_T01	1
478886	AT4G35880.1	GRMZM2G177575_T04	1
478886	AT4G35880.1	GRMZM2G177575_T03	0.903
478886	AT4G35880.1	GRMZM2G177575_T02	0.889
478886	AT4G35880.1	GRMZM2G177575_T01	0.618
484065	AT4G35890.1	GRMZM2G434219_T02	1
484814	AT4G35905.1	GRMZM2G068149_T01	1
477857	AT4G35920.1	GRMZM2G027821_T02	1
477857	AT4G35920.1	GRMZM2G027821_T01	0.433
482475	AT4G35930.1	GRMZM2G115998_T01	1
482475	AT4G35930.1	GRMZM2G133895_T01	0.769
484861	AT4G35940.1	GRMZM2G175642_T01	1
484611	AT4G35980.1	AC233979.1_FGT010	1
479536	AT4G35985.1	GRMZM2G081175_T01	1
479536	AT4G35985.1	GRMZM2G081175_T02	0.482
480348	AT4G36010.1	GRMZM2G149809_T02	0.691
480348	AT4G36010.1	GRMZM2G149809_T01	1
480348	AT4G36010.1	GRMZM2G159110_T01	0.648
482007	AT4G36020.1	GRMZM2G389768_T01	1
482007	AT4G36020.1	GRMZM2G389768_T02	0.367
484583	AT4G36040.1	GRMZM2G448368_T01	1
484583	AT4G36040.1	GRMZM2G477205_T03	1
484583	AT4G36040.1	GRMZM2G303149_T01	0.564
478301	AT4G36050.1	GRMZM2G103458_T01	1
484312	AT4G36110.1	GRMZM2G015049_T01	1
484312	AT4G36110.1	GRMZM2G144421_T01	0.539
480363	AT4G36160.1	GRMZM2G025642_T01	1
480363	AT4G36160.1	GRMZM2G025642_T02	1
475231	AT4G36180.1	GRMZM2G114276_T01	1
475231	AT4G36180.1	GRMZM2G016477_T01	0.841
476264	AT4G36210.1	GRMZM2G092776_T03	1
476264	AT4G36210.1	GRMZM2G092776_T02	0.802
476264	AT4G36210.1	GRMZM2G092776_T01	0.535
476264	AT4G36210.1	GRMZM2G092776_T04	0.393
476991	AT4G36220.1	GRMZM2G100158_T01	1
476991	AT4G36220.1	AC210173.4_FGT005	1
478226	AT4G36250.1	GRMZM2G169458_T02	1
478226	AT4G36250.1	GRMZM2G169458_T01	0.63
483040	AT4G36260.1	GRMZM2G042407_T02	1
483040	AT4G36260.1	GRMZM2G042407_T01	1
483040	AT4G36260.1	GRMZM2G017606_T01	0.735
483040	AT4G36260.1	GRMZM2G135783_T02	0.299
477575	AT4G36280.1	GRMZM2G021864_T01	1
477575	AT4G36290.1	GRMZM2G021864_T01	1
475208	AT4G36360.1	GRMZM2G417455_T01	1
475208	AT4G36360.1	GRMZM2G417455_T02	0.949
475208	AT4G36360.1	GRMZM2G178106_T01	0.491
476044	AT4G36390.1	GRMZM2G436001_T01	1
476939	AT4G36400.1	GRMZM2G117369_T01	0.554
476939	AT4G36400.1	GRMZM2G117369_T03	1
476939	AT4G36400.1	GRMZM2G117369_T02	0.53
476847	AT4G36480.1	GRMZM2G144985_T01	1
476847	AT4G36480.1	GRMZM2G144985_T02	1
476847	AT4G36480.1	GRMZM2G144985_T04	1
476847	AT4G36480.1	GRMZM2G087275_T01	0.875
477554	AT4G36490.1	GRMZM2G162461_T01	1
478965	AT4G36530.1	GRMZM2G076631_T01	1
478965	AT4G36530.1	GRMZM2G076631_T02	0.96
476259	AT4G36580.1	GRMZM2G069422_T02	1
476259	AT4G36580.1	GRMZM2G116858_T02	0.822
476259	AT4G36580.1	GRMZM2G145599_T01	0.822
480095	AT4G36610.1	GRMZM2G037322_T02	1
480095	AT4G36610.1	GRMZM2G037322_T03	0.3
484344	AT4G36620.1	GRMZM2G123909_T01	1
475406	AT4G36630.1	GRMZM2G176735_T02	1
480518	AT4G36640.1	GRMZM2G443453_T02	1
480518	AT4G36640.1	GRMZM2G704053_T01	1
480518	AT4G36640.1	GRMZM2G704053_T02	0.946
480518	AT4G36640.1	GRMZM2G443453_T01	0.468
478727	AT4G36650.1	GRMZM2G017831_T01	1
483943	AT4G36660.1	GRMZM2G143173_T01	1
477817	AT4G36670.1	GRMZM2G063824_T01	1
481640	AT4G36680.1	GRMZM2G165290_T01	1
476508	AT4G36690.1	GRMZM2G093256_T04	1
476508	AT4G36690.1	GRMZM2G022763_T03	0.754
476508	AT4G36690.1	GRMZM2G022763_T04	0.712
476508	AT4G36690.1	GRMZM2G093256_T02	0.712
476508	AT4G36690.1	GRMZM2G093256_T03	0.712
476508	AT4G36690.1	GRMZM2G093256_T06	0.667
476508	AT4G36690.1	GRMZM2G022763_T01	0.479
476508	AT4G36690.1	GRMZM2G022763_T02	0.432
480712	AT4G36750.1	GRMZM2G042136_T01	1
480712	AT4G36750.1	GRMZM2G042136_T02	1
475808	AT4G36760.1	GRMZM2G169095_T01	1
477377	AT4G36790.1	GRMZM2G462325_T03	1
481199	AT4G36800.1	GRMZM2G102421_T03	1
481199	AT4G36800.1	GRMZM2G102421_T02	1
481199	AT4G36800.1	GRMZM2G102421_T01	1
481199	AT4G36800.1	GRMZM2G115939_T01	1
481199	AT4G36800.1	GRMZM2G102421_T04	1
481199	AT4G36800.1	GRMZM2G115939_T04	1
481199	AT4G36800.1	GRMZM2G115939_T02	0.649
479718	AT4G36810.1	AC194970.5_FGT001	1
479718	AT4G36810.1	GRMZM2G102550_T01	0.818
481424	AT4G36830.1	GRMZM2G133793_T01	1
477001	AT4G36860.1	GRMZM2G017845_T02	1
477001	AT4G36860.1	GRMZM2G017845_T03	1
477001	AT4G36860.1	GRMZM2G017845_T04	1
477001	AT4G36860.1	GRMZM2G017845_T01	1
478161	AT4G36890.1	GRMZM2G113655_T01	1
478161	AT4G36890.1	GRMZM2G150302_T01	0.887
478161	AT4G36890.1	GRMZM2G113655_T02	0.753
478161	AT4G36890.1	AC197847.3_FGT004	0.753
482310	AT4G36910.1	GRMZM2G090675_T01	1
482310	AT4G36910.1	GRMZM2G090675_T02	0.629
479444	AT4G36920.1	GRMZM2G174784_T01	1
475835	AT4G36940.1	GRMZM2G046583_T01	1
478881	AT4G36960.1	GRMZM2G060977_T02	1
478881	AT4G36960.1	GRMZM2G060977_T03	1
478881	AT4G36960.1	GRMZM2G060977_T04	1
478881	AT4G36960.1	GRMZM2G060977_T01	1
478881	AT4G36960.1	GRMZM2G060977_T05	1
478881	AT4G36960.1	GRMZM2G030902_T01	0.948
478881	AT4G36960.1	GRMZM2G030902_T02	0.948
478881	AT4G36960.1	AC229673.2_FGT006	0.719
478881	AT4G36960.1	GRMZM2G060977_T06	0.393
478324	AT4G36980.1	GRMZM2G022061_T01	1
482519	AT4G37000.1	GRMZM2G458824_T01	1
482519	AT4G37000.1	GRMZM2G458824_T03	1
482519	AT4G37000.1	GRMZM2G458824_T02	0.419
482468	AT4G37020.1	GRMZM2G042208_T01	1
478382	AT4G37040.1	GRMZM2G101438_T01	1
478382	AT4G37040.1	GRMZM2G101438_T02	0.941
478382	AT4G37040.1	GRMZM2G101438_T03	0.345
479199	AT4G37050.1	GRMZM2G124921_T01	1
479199	AT4G37050.1	GRMZM2G154523_T01	0.738
479199	AT4G37050.1	GRMZM2G034271_T01	0.433
479199	AT4G37050.1	GRMZM2G091956_T01	0.417
480867	AT4G37080.1	GRMZM2G066516_T01	1
480867	AT4G37080.1	GRMZM2G066516_T02	0.535
484174	AT4G37090.1	GRMZM2G125345_T01	1
484174	AT4G37090.1	GRMZM2G119890_T01	0.845
481656	AT4G37110.1	GRMZM2G138131_T01	1
478393	AT4G37120.1	GRMZM2G057026_T01	1
479755	AT4G37130.1	GRMZM2G024775_T01	1
479755	AT4G37130.1	GRMZM2G134508_T01	0.782
477230	AT4G37170.1	GRMZM2G098869_T01	1
483247	AT4G37180.1	GRMZM2G124540_T01	1
483247	AT4G37180.1	GRMZM2G171468_T01	0.443
483247	AT4G37180.1	GRMZM2G171468_T02	0.432
478322	AT4G37190.1	AC234520.1_FGT005	1
481398	AT4G37200.1	GRMZM2G033198_T01	1
481398	AT4G37200.1	GRMZM2G033198_T02	1
481243	AT4G37210.1	GRMZM2G103955_T02	1
481243	AT4G37210.1	GRMZM2G083365_T02	1
481243	AT4G37210.1	GRMZM2G103955_T01	0.365
481243	AT4G37210.1	GRMZM2G083365_T01	0.365
484921	AT4G37240.1	GRMZM2G073548_T01	1
477371	AT4G37250.1	GRMZM2G141288_T01	1
477371	AT4G37250.1	GRMZM2G141288_T04	0.55
482022	AT4G37260.1	GRMZM2G050550_T01	1
482022	AT4G37260.1	GRMZM2G087955_T01	0.312
475581	AT4G37270.1	GRMZM2G067853_T01	1
475581	AT4G37270.1	GRMZM2G067853_T02	0.813
480372	AT4G37280.1	GRMZM2G003130_T02	1
480372	AT4G37280.1	GRMZM2G003130_T05	0.983
480372	AT4G37280.1	GRMZM2G003130_T01	0.953
480372	AT4G37280.1	GRMZM2G003130_T03	0.851
484367	AT4G37300.1	AC235543.1_FGT003	1
479518	AT4G37310.1	GRMZM2G013357_T01	1
479518	AT4G37320.1	GRMZM2G013357_T01	1
479518	AT4G37330.1	GRMZM2G013357_T01	1
479518	AT4G37370.1	GRMZM2G013357_T01	1
479518	AT4G37410.1	GRMZM2G013357_T01	1
479518	AT4G37430.1	GRMZM2G013357_T01	1
484536	AT4G37445.1	GRMZM2G157046_T01	1
484536	AT4G37445.1	GRMZM2G053830_T01	1
476910	AT4G37460.1	GRMZM2G082941_T01	1
479287	AT4G37470.1	GRMZM2G074138_T02	1
479287	AT4G37470.1	GRMZM2G113866_T01	0.896
480913	AT4G37480.1	GRMZM2G141940_T01	1
480913	AT4G37480.1	GRMZM2G141940_T02	1
480164	AT4G37490.1	GRMZM2G073003_T01	1
480164	AT4G37490.1	GRMZM2G073003_T02	0.821
480164	AT4G37490.1	GRMZM2G310115_T04	0.766
476056	AT4G37510.1	GRMZM2G035820_T01	1
482647	AT4G37540.1	GRMZM2G044902_T03	1
482647	AT4G37540.1	GRMZM2G177110_T01	0.25
476403	AT4G37550.1	GRMZM2G424857_T01	1
476403	AT4G37550.1	GRMZM2G089944_T01	0.529
476403	AT4G37560.1	GRMZM2G424857_T01	1
476403	AT4G37560.1	GRMZM2G089944_T01	0.529
478656	AT4G37580.1	GRMZM2G099305_T01	1
483829	AT4G37630.1	GRMZM2G047637_T01	0.288
483829	AT4G37630.1	GRMZM2G056303_T01	1
475067	AT4G37640.1	GRMZM2G006977_T01	1
475067	AT4G37640.1	GRMZM2G118919_T01	0.349
475067	AT4G37640.1	GRMZM2G317270_T01	0.286
478552	AT4G37650.1	GRMZM2G172657_T01	1
478552	AT4G37650.1	GRMZM2G019060_T01	0.818
478552	AT4G37650.1	GRMZM2G132794_T01	0.474
483947	AT4G37660.1	GRMZM2G171501_T01	1
476792	AT4G37670.1	GRMZM2G134426_T01	1
481703	AT4G37740.1	GRMZM2G178261_T01	1
481703	AT4G37740.1	GRMZM2G178261_T02	0.708
481703	AT4G37740.1	GRMZM2G178261_T03	0.708
481703	AT4G37740.1	GRMZM2G075449_T03	0.482
481703	AT4G37740.1	GRMZM2G178261_T05	0.46
481703	AT4G37740.1	GRMZM2G075449_T05	0.374
479578	AT4G37750.1	GRMZM2G028151_T01	1
482575	AT4G37790.1	GRMZM2G126808_T03	1
482575	AT4G37790.1	GRMZM2G126808_T02	0.986
482575	AT4G37790.1	GRMZM2G126808_T04	0.978
482575	AT4G37790.1	GRMZM2G105834_T01	0.524
484110	AT4G37820.1	GRMZM2G179638_T01	1
484110	AT4G37820.1	GRMZM2G085568_T02	0.736
484110	AT4G37820.1	GRMZM2G085568_T01	0.568
475380	AT4G37870.1	GRMZM2G013900_T01	1
475380	AT4G37870.1	GRMZM2G001696_T01	0.595
475380	AT4G37870.1	GRMZM2G001696_T02	0.595
479631	AT4G37880.1	GRMZM2G449083_T06	1
479631	AT4G37880.1	GRMZM2G449083_T04	1
479631	AT4G37880.1	GRMZM2G449083_T01	1
479631	AT4G37880.1	GRMZM2G449083_T02	1
479631	AT4G37880.1	GRMZM2G449083_T03	1
475853	AT4G37930.1	GRMZM2G135283_T03	1
475853	AT4G37930.1	GRMZM2G135283_T02	1
475853	AT4G37930.1	GRMZM2G135283_T01	0.333
478926	AT4G37980.1	GRMZM2G118610_T01	1
478926	AT4G37980.1	GRMZM2G046070_T01	0.271
478926	AT4G37990.1	GRMZM2G118610_T01	1
478926	AT4G37990.1	GRMZM2G046070_T01	0.271
481468	AT4G38020.1	GRMZM2G060070_T01	1
481468	AT4G38020.1	GRMZM2G060070_T02	0.305
477288	AT4G38040.1	GRMZM2G000976_T01	1
476171	AT4G38050.1	GRMZM2G171880_T01	1
485013	AT4G38060.1	GRMZM2G113796_T01	1
485013	AT4G38060.1	GRMZM2G177776_T02	1
485013	AT4G38060.1	GRMZM2G144088_T02	1
485013	AT4G38060.1	GRMZM2G144088_T01	0.962
485013	AT4G38060.1	GRMZM2G059985_T01	0.632
485013	AT4G38060.1	GRMZM2G177776_T01	0.283
480192	AT4G38070.1	GRMZM2G351304_T01	1
484953	AT4G38080.1	GRMZM2G457309_T01	1
481773	AT4G38090.1	GRMZM2G157010_T01	1
484244	AT4G38100.1	GRMZM2G076017_T01	1
476709	AT4G38120.1	GRMZM2G446895_T01	1
476709	AT4G38120.1	GRMZM2G446895_T02	0.474
476235	AT4G38130.1	GRMZM2G172883_T02	1
476235	AT4G38130.1	GRMZM2G172883_T01	0.983
476235	AT4G38130.1	GRMZM2G163572_T02	0.536
476235	AT4G38130.1	GRMZM2G163572_T01	0.474
481845	AT4G38150.1	GRMZM2G122344_T01	1
480201	AT4G38160.1	GRMZM2G113181_T01	1
480201	AT4G38160.1	GRMZM2G113181_T02	1
484122	AT4G38170.1	GRMZM2G001663_T01	1
484122	AT4G38180.1	GRMZM2G001663_T01	1
475027	AT4G38190.1	GRMZM2G044269_T01	1
475007	AT4G38200.1	GRMZM2G092586_T01	1
481375	AT4G38210.1	AC219190.3_FGT002	1
477716	AT4G38220.1	GRMZM2G088627_T01	1
481758	AT4G38225.1	GRMZM2G321053_T02	1
481758	AT4G38225.1	GRMZM2G321053_T01	1
477058	AT4G38240.1	GRMZM2G426275_T03	1
477058	AT4G38240.1	GRMZM2G426275_T01	1
477058	AT4G38240.1	GRMZM2G426275_T02	0.818
478719	AT4G38250.1	GRMZM2G455128_T01	1
478719	AT4G38250.1	GRMZM2G074053_T01	1
478719	AT4G38250.1	GRMZM2G074053_T02	0.534
481723	AT4G38260.1	GRMZM2G037284_T01	1
481723	AT4G38260.1	GRMZM2G037284_T02	0.942
476377	AT4G38270.1	GRMZM2G028501_T01	1
478210	AT4G38380.1	GRMZM2G080450_T01	1
481458	AT4G38400.1	GRMZM2G095968_T01	1
481458	AT4G38400.1	GRMZM2G095968_T02	0.979
481458	AT4G38400.1	GRMZM2G127072_T04	0.611
481458	AT4G38400.1	GRMZM2G095968_T04	0.343
481458	AT4G38400.1	GRMZM2G026147_T03	0.293
481458	AT4G38400.1	GRMZM2G026147_T01	0.293
477019	AT4G38430.1	GRMZM2G158679_T01	1
477019	AT4G38430.1	GRMZM2G105253_T01	0.836
477019	AT4G38430.1	GRMZM2G105253_T03	0.532
477019	AT4G38430.1	GRMZM2G158679_T02	0.386
475545	AT4G38440.1	GRMZM2G156818_T01	1
481048	AT4G38460.1	GRMZM2G004131_T01	1
481048	AT4G38460.1	GRMZM2G005909_T01	0.87
476896	AT4G38470.1	GRMZM2G451132_T01	1
478612	AT4G38480.1	GRMZM2G123709_T02	1
